CID,SMILES,Kappa1,Kappa2,Kappa3,Phi,Oxygen Balance /%,Rotatable Bonds,Sythetic Accessability Score,PM7 Energy /KJmol-1,B3LYP Energy /KJmol-1,PM7 Frequencies,B3LYP Frequencies
4370933,CN1C=CC(=O)C(=C1)[N+](=O)[O-],7.456951871657753,2.531037747759121,1.4289504397924644,1.1102250982581647,-124.57547015561032,2,6.052517131291106,-53.0147628491697,428.98022916428397,"42.4667, 44.2387, 66.3124, 143.9683, 227.0668, 235.0033, 327.1934, 378.7853, 401.5563, 428.657, 447.6411, 491.8725, 590.8442, 642.3237, 676.6516, 773.4375, 780.7101, 876.6686, 905.9132, 960.4897, 995.2337, 1026.4885, 1101.9912, 1125.0536, 1158.004, 1244.2602, 1272.2534, 1275.6133, 1330.1414, 1340.4626, 1389.973, 1454.3085, 1469.5096, 1566.5705, 1654.6243, 1750.8133, 1773.635, 1811.8348, 1846.8623, 2637.5586, 2638.9343, 2687.1695, 2732.149, 2749.9524, 2754.5115","34.8607, 44.1532, 90.1135, 166.83, 212.5712, 263.3364, 319.9064, 402.264, 405.2875, 439.4217, 478.3805, 495.1544, 581.1142, 680.2368, 708.9216, 768.3692, 802.8193, 832.6612, 841.2198, 938.7433, 950.2329, 969.0764, 1094.2709, 1112.5083, 1158.8348, 1171.8179, 1224.4805, 1264.7286, 1368.5727, 1382.8665, 1439.5762, 1482.6979, 1490.6785, 1512.4762, 1545.8885, 1595.616, 1631.6905, 1701.0283, 1767.2932, 3067.4907, 3132.8747, 3178.142, 3219.2502, 3239.6041, 3256.1182"
141506364,COC1=C(C=CC=C1[N+](=O)[O-])N(N)O[N+](=O)[O-],12.449541029207232,4.9372946210421995,2.69003172580558,2.4586820783179615,-78.63643761865603,7,6.314332554857961,5.099729153851485,953.258578771446,"16.0438, 30.6782, 38.4642, 55.8012, 80.54, 115.1581, 135.601, 174.4828, 196.1369, 221.5543, 237.4578, 263.8924, 282.2533, 301.1113, 322.7255, 349.2558, 363.699, 415.7121, 434.2685, 484.8775, 516.3101, 549.512, 579.3352, 635.3602, 643.0969, 662.2466, 690.8225, 740.4642, 780.1707, 807.9278, 843.5805, 866.7185, 916.8494, 974.7356, 1017.4104, 1028.068, 1032.047, 1054.4309, 1082.3803, 1084.8195, 1140.8636, 1201.0136, 1222.953, 1279.3509, 1292.8476, 1299.8939, 1321.0504, 1332.0856, 1343.881, 1361.8695, 1396.6206, 1424.7288, 1430.3556, 1493.2871, 1532.2628, 1552.0971, 1610.999, 1682.3539, 1690.2197, 1769.5819, 1849.6748, 2648.4004, 2654.6716, 2701.8329, 2730.1807, 2733.0792, 2745.3679, 2747.2311, 2758.7147","17.6182, 49.0871, 63.291, 76.0903, 90.7674, 118.4132, 145.2521, 171.5464, 186.2867, 198.6733, 202.9824, 236.0645, 293.8086, 307.6733, 328.8288, 347.993, 359.9286, 391.7476, 407.7198, 457.8332, 493.7379, 537.6604, 574.5177, 596.7789, 627.154, 665.1887, 681.0188, 730.7702, 761.9059, 785.5647, 790.7617, 815.9977, 833.0015, 890.3193, 928.5584, 939.4068, 984.1343, 1024.433, 1095.4256, 1122.1195, 1176.9421, 1178.8394, 1202.1413, 1217.1017, 1244.3109, 1278.8204, 1316.5439, 1345.8466, 1366.586, 1380.9033, 1406.9452, 1473.2327, 1495.7674, 1516.1639, 1521.6222, 1528.2578, 1626.4315, 1628.0319, 1661.2342, 1702.5872, 1822.6178, 3071.153, 3152.7704, 3178.8585, 3212.5235, 3248.2989, 3255.9998, 3442.2895, 3564.44"
234203,CCOC(=O)C1=C(OC(=O)C(=C1C)[N+](=O)[O-])C,12.887476383265856,4.770617543252392,2.3246364498398977,2.1957578900806776,-129.35460674872834,6,6.092829618241257,-692.175548943791,109.81254341110753,N/A,"28.0156, 42.7611, 65.4803, 67.4973, 71.1984, 94.4407, 120.4467, 141.0071, 159.7653, 163.5354, 205.4256, 219.7964, 247.5458, 271.4414, 276.9561, 300.7593, 330.9479, 355.4687, 377.0234, 396.3028, 452.7944, 480.6305, 520.9113, 553.352, 609.8812, 620.8336, 666.574, 684.7703, 732.8297, 774.3331, 784.9717, 819.3003, 833.0432, 882.9848, 892.6672, 957.0865, 1003.7277, 1041.9147, 1062.2442, 1066.8952, 1072.8859, 1088.4159, 1139.7224, 1151.9295, 1172.3308, 1190.8815, 1305.6788, 1306.9386, 1337.9892, 1391.3355, 1408.7199, 1418.1616, 1439.3946, 1442.7701, 1451.6099, 1492.0929, 1496.0016, 1499.1279, 1516.5465, 1518.4204, 1525.9708, 1544.6963, 1560.2707, 1641.4385, 1658.7958, 1789.3031, 1871.5435, 3063.7223, 3076.5684, 3080.0379, 3088.7254, 3118.8363, 3135.242, 3144.1984, 3145.1016, 3150.1648, 3182.3419, 3189.5681"
86145415,COC1C(=O)C=CC(=O)O1,6.953122171945702,2.6165248356464574,1.2178943499615755,1.1370635530112478,-123.84821163182403,2,6.836879238575383,-542.740504170136,-72.02171742115365,"51.9342, 66.1317, 91.0985, 169.35, 174.6611, 257.2372, 338.3067, 365.4687, 422.9479, 465.2438, 516.7855, 565.1719, 611.4715, 711.9025, 768.2077, 881.6043, 895.3335, 932.2333, 1028.6225, 1036.0092, 1082.6224, 1114.0338, 1135.5577, 1169.1779, 1186.0339, 1211.3012, 1240.9729, 1265.6687, 1288.0869, 1294.3722, 1336.7172, 1356.8438, 1388.341, 1851.7508, 1865.6286, 1878.741, 2649.1557, 2656.8894, 2660.2507, 2733.1665, 2745.1527, 2747.6126","67.5361, 78.8062, 112.5828, 171.237, 200.6055, 265.4796, 324.1541, 392.687, 438.9161, 489.652, 516.6321, 594.7054, 640.6502, 753.836, 788.9458, 815.3041, 870.9767, 948.5187, 1004.1567, 1025.7806, 1035.8491, 1108.2221, 1154.5803, 1184.1477, 1215.7407, 1240.7097, 1303.247, 1383.606, 1404.6807, 1409.621, 1497.9382, 1514.9711, 1535.9918, 1685.3715, 1810.6276, 1832.6253, 3036.0217, 3083.5991, 3111.5686, 3167.6736, 3209.6854, 3230.6479"
166724,CC1=CNC(=O)N(C1=O)OO,7.545932203389831,2.5863647959183673,1.1508566198131467,1.1480313766608337,-91.07460059676632,3,6.4225352759371575,-318.5384951952085,242.1161964060492,"50.9918, 72.9324, 91.2723, 103.7139, 137.6502, 273.8461, 275.4842, 311.7615, 331.3799, 383.8097, 430.8214, 438.8854, 452.6705, 530.6871, 563.4654, 592.1307, 645.596, 720.4564, 761.7112, 802.3034, 920.0849, 930.124, 1032.332, 1042.0318, 1067.4093, 1170.5851, 1256.4935, 1272.2135, 1275.8195, 1279.2012, 1333.5133, 1358.8598, 1381.6595, 1398.9881, 1421.6316, 1525.2221, 1793.7926, 1838.3468, 1868.1573, 2656.8075, 2675.9587, 2723.8628, 2767.4294, 2777.1762, 2811.1629","96.2798, 108.7579, 109.668, 144.2868, 166.2561, 276.1686, 295.552, 348.992, 369.7796, 409.6708, 465.8858, 468.7378, 533.5421, 573.2348, 584.855, 628.8107, 691.4799, 724.1991, 753.3934, 809.9882, 837.4905, 911.7627, 971.7103, 1031.5897, 1082.4357, 1113.5128, 1184.9343, 1206.9309, 1243.0439, 1372.7611, 1410.3492, 1434.9365, 1449.992, 1500.8258, 1506.6261, 1524.6755, 1713.0471, 1761.1249, 1860.1524, 3056.201, 3113.6123, 3135.2582, 3224.5648, 3603.7222, 3630.3872"
15208145,CC(C)N(C1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C(C)C,14.879453032104637,5.640262700468352,3.180953323835918,2.3312228872319585,-170.60691314177572,9,7.312576350810182,-43.04781195641435,733.4677565847754,"29.7561, 37.4239, 47.9593, 61.8603, 75.92, 93.0106, 104.5583, 131.0871, 135.9685, 146.701, 163.3621, 169.9345, 194.3092, 204.3061, 222.4885, 254.4582, 267.1762, 295.1292, 315.2227, 340.6238, 360.3534, 390.8128, 404.9469, 452.9556, 481.6103, 495.9677, 521.8219, 542.0909, 554.2982, 616.4793, 643.1783, 652.4841, 699.084, 734.2976, 751.9528, 773.406, 813.1745, 881.66, 953.8536, 958.2724, 975.2826, 982.1863, 989.2957, 990.7243, 1011.2963, 1019.1795, 1019.672, 1030.4067, 1045.8894, 1152.5222, 1159.196, 1169.6659, 1181.7502, 1194.6805, 1231.4931, 1242.6293, 1260.0566, 1268.5805, 1279.2976, 1282.425, 1284.2972, 1286.034, 1287.8682, 1291.4987, 1293.7684, 1299.4231, 1312.9982, 1326.788, 1355.4456, 1378.8068, 1388.6345, 1398.0161, 1404.81, 1412.6675, 1412.833, 1432.772, 1476.877, 1490.4415, 1497.3548, 1524.3367, 1617.5418, 1634.9091, 1716.1289, 1755.3137, 1760.6146, 2648.4011, 2654.9906, 2662.6108, 2664.8545, 2671.4203, 2671.766, 2673.4085, 2673.9059, 2681.2029, 2689.213, 2691.6312, 2720.8892, 2742.9249, 2777.5387, 2777.9091, 2780.4664, 2780.6388","32.1966, 46.7158, 61.5179, 64.9572, 82.9033, 105.9978, 115.4716, 141.7949, 150.5662, 180.1232, 192.3316, 208.0872, 214.8303, 239.4025, 260.3585, 279.311, 287.0121, 292.4204, 325.2433, 333.3495, 372.5138, 391.7908, 394.4054, 448.9363, 474.673, 508.2894, 536.416, 539.4395, 552.2575, 599.7344, 634.0092, 668.4369, 721.5172, 746.6024, 756.9049, 777.797, 838.3659, 841.6151, 871.0254, 872.3709, 930.0093, 940.4888, 942.2629, 949.6234, 955.4417, 956.1819, 972.9452, 985.1356, 1037.2634, 1091.4231, 1133.5931, 1144.211, 1156.6375, 1164.9879, 1171.793, 1192.061, 1211.3254, 1218.9096, 1291.2705, 1332.1354, 1354.6548, 1360.772, 1364.7634, 1386.5302, 1405.8669, 1425.6813, 1430.2596, 1433.2173, 1442.1227, 1450.1314, 1457.2246, 1478.5436, 1513.2924, 1515.6269, 1520.5626, 1524.7617, 1533.4836, 1535.0065, 1536.9286, 1540.2346, 1546.8393, 1590.3722, 1623.5511, 1653.5304, 1659.8899, 3052.4905, 3058.8422, 3060.7611, 3063.4417, 3098.6598, 3109.0881, 3115.7015, 3120.5374, 3127.2805, 3131.454, 3136.5821, 3143.7061, 3151.6853, 3172.3827, 3246.9932, 3263.1785, 3283.3921"
71387533,CC1=CC(=C(C(=C1)[N+](=O)[O-])N(C)[N+](=O)[O-])[N+](=O)[O-],13.285703022339026,4.609332906008587,2.3121363622096007,2.355316466166346,-87.44114118184197,6,5.913108335617507,75.1231741364127,991.5583430269785,"14.0988, 41.9604, 45.662, 51.8923, 67.2382, 86.2594, 106.8834, 144.5758, 149.3832, 165.9568, 192.7921, 218.3778, 223.7338, 269.4312, 312.9527, 334.4603, 341.2768, 374.0566, 417.3482, 437.8622, 462.6246, 502.9841, 550.7695, 583.8889, 624.0235, 642.4818, 682.238, 687.7205, 710.4408, 748.9256, 752.6833, 811.7171, 828.5191, 949.9092, 978.1152, 1012.3077, 1028.6602, 1059.0404, 1077.6812, 1096.0672, 1112.1344, 1141.0926, 1232.7031, 1245.6662, 1260.1803, 1264.1942, 1273.669, 1281.9209, 1288.05, 1357.0674, 1375.2345, 1385.9898, 1412.519, 1423.1384, 1467.4525, 1473.3609, 1478.9167, 1511.2663, 1584.1117, 1673.7232, 1693.3777, 1776.8555, 1781.742, 1819.4654, 2634.3492, 2647.2228, 2657.1087, 2666.7986, 2717.2625, 2727.1454, 2748.6069, 2776.1002","38.8211, 43.151, 52.6692, 63.0327, 69.6154, 97.9435, 118.2602, 165.7847, 169.2671, 180.6317, 195.2553, 205.4944, 225.6542, 274.5569, 332.8791, 346.6175, 363.2427, 374.7037, 417.5346, 425.1592, 473.6896, 489.7936, 558.3692, 618.6804, 635.5093, 668.4299, 707.8206, 737.8651, 758.8337, 775.8803, 788.3033, 798.461, 820.5326, 906.1535, 929.8639, 954.53, 956.2443, 978.2741, 1044.0793, 1078.7723, 1105.0861, 1150.631, 1163.7744, 1188.1827, 1244.2406, 1264.9901, 1329.4424, 1346.1783, 1368.5649, 1395.3854, 1405.1458, 1444.7639, 1446.8675, 1476.5554, 1500.1884, 1513.7834, 1514.8825, 1517.635, 1534.3958, 1606.0411, 1639.4043, 1650.9017, 1674.6489, 1683.9517, 3054.2052, 3094.6871, 3115.0259, 3143.9282, 3179.1849, 3200.2135, 3237.0488, 3238.1132"
44139527,C=CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C=C,11.574074074074074,4.347468770545694,1.9498269896193772,2.0965802327091505,-145.33463117158968,4,6.219462034759249,189.390229850253,841.5145209639675,"15.9314, 21.0579, 41.3633, 64.6975, 74.0053, 95.0333, 152.4545, 176.0011, 219.0636, 280.9801, 302.4412, 316.8622, 333.685, 366.1986, 368.0249, 421.1307, 454.293, 484.9396, 521.0448, 581.7662, 635.1362, 655.8938, 666.3354, 672.029, 710.1308, 738.615, 781.9211, 790.5702, 840.7066, 921.6022, 960.1824, 985.3108, 1005.3303, 1007.4587, 1040.7425, 1051.0185, 1096.361, 1096.7139, 1188.2808, 1218.7797, 1254.9655, 1294.559, 1297.4157, 1321.8806, 1372.625, 1378.5509, 1410.1956, 1433.5693, 1471.2537, 1480.7128, 1515.5406, 1575.2622, 1671.0731, 1697.7036, 1767.7062, 1773.9903, 1847.0496, 1847.2831, 2682.8742, 2705.6282, 2705.9527, 2736.8453, 2737.8565, 2746.1564, 2779.0977, 2781.0723","41.5027, 44.1525, 49.1906, 99.2005, 118.4847, 129.9063, 160.4158, 189.4883, 241.3908, 272.8085, 302.5148, 325.3641, 345.7071, 372.6484, 399.9609, 424.6278, 452.1226, 538.4641, 553.8669, 592.5146, 623.7222, 663.4072, 698.9882, 714.5577, 736.7771, 755.5826, 784.1662, 796.9103, 844.9327, 860.6897, 932.7098, 958.3398, 959.6617, 964.9552, 996.9517, 1017.2428, 1017.5418, 1060.1397, 1112.8024, 1136.9978, 1181.2186, 1250.9301, 1295.476, 1344.2536, 1346.1503, 1362.7646, 1386.9696, 1394.0142, 1417.5446, 1465.5223, 1471.4131, 1511.193, 1581.06, 1619.1436, 1655.7326, 1660.3097, 1701.6128, 1701.8006, 3173.4157, 3173.4435, 3227.2605, 3227.7822, 3234.8595, 3258.3411, 3258.7367, 3277.3068"
111964,CCOC1=C(C(=C(C(=C1[N+](=O)[O-])OCC)[N+](=O)[O-])OCC)[N+](=O)[O-],18.86803073967339,7.894554188533842,3.417172963036914,3.8193510539813804,-104.26858196466337,12,6.287221922771879,-509.74081329027,754.9275541510266,"17.3282, 20.6946, 29.9821, 38.6581, 50.7236, 53.2335, 57.9833, 67.965, 71.2771, 107.1357, 115.7358, 128.4365, 130.0438, 138.2486, 155.4216, 162.2829, 164.119, 172.2573, 206.4726, 228.4804, 232.8361, 259.4057, 265.2765, 277.5575, 313.9742, 324.6402, 341.4386, 362.2421, 377.0152, 424.7207, 458.9587, 480.1951, 516.6328, 522.849, 543.6198, 578.1772, 644.5438, 657.7403, 689.3811, 701.3837, 705.7792, 769.8839, 771.6479, 782.9151, 856.3832, 876.8452, 883.1968, 913.7853, 923.6884, 955.5754, 969.9476, 972.0954, 1029.1704, 1035.3567, 1086.114, 1089.5519, 1097.2333, 1116.545, 1122.0913, 1129.5763, 1162.3034, 1165.6068, 1166.864, 1177.2638, 1258.5491, 1262.6856, 1265.6755, 1273.7136, 1274.9561, 1278.2571, 1279.9472, 1281.955, 1282.4711, 1283.3165, 1292.9831, 1320.6467, 1331.4645, 1333.9935, 1346.3459, 1373.0339, 1389.3581, 1389.6998, 1397.213, 1485.1221, 1486.0881, 1502.6796, 1508.225, 1509.9973, 1562.8685, 1681.3867, 1687.3013, 1766.2704, 1768.4322, 1777.3385, 1802.7835, 1807.7389, 2636.3525, 2650.8878, 2652.8965, 2666.7226, 2669.4653, 2671.4785, 2671.6637, 2677.3868, 2678.4876, 2715.3119, 2720.7255, 2728.0728, 2778.1935, 2778.819, 2779.1093",N/A
327175,CC1=C(C(=O)NC(=O)N1)C=O,7.456951871657753,2.531037747759121,1.2595006967239941,1.1102250982581647,-124.57547015561032,2,6.232830318104292,-504.4937129112885,27.18417965820629,"61.2162, 129.428, 145.1237, 158.0057, 242.1185, 273.878, 312.1588, 345.0914, 349.8982, 394.5919, 508.9202, 518.3217, 559.6029, 602.082, 624.7385, 651.7941, 678.71, 679.4612, 754.7398, 852.0414, 988.6179, 1031.8964, 1065.7981, 1089.6228, 1171.5442, 1225.9868, 1269.7915, 1270.099, 1316.9036, 1349.1508, 1388.5141, 1397.3595, 1454.3027, 1467.8632, 1556.5087, 1723.4873, 1821.2183, 1851.8328, 1875.3499, 2621.5209, 2650.8028, 2660.272, 2746.5742, 2750.3445, 2764.474","48.9932, 70.3072, 128.3326, 140.3585, 174.9787, 219.5737, 297.7291, 325.7176, 382.49, 398.5572, 508.8398, 547.2325, 559.8295, 613.5597, 614.1958, 672.3873, 696.2832, 750.8653, 769.3875, 786.164, 990.7391, 1005.8245, 1019.1498, 1064.4364, 1100.7406, 1163.1001, 1263.3559, 1316.9392, 1406.9229, 1417.8221, 1444.8697, 1471.6209, 1507.0342, 1524.3263, 1537.7158, 1639.4888, 1777.1275, 1836.8777, 1854.4762, 2908.9045, 3072.8199, 3143.0757, 3144.5617, 3599.6891, 3616.8863"
87848197,CC(C(=O)O)N(C)C1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],14.351387354205036,5.291964393128793,2.9434651663173232,2.5315676956817295,-115.89429311241702,7,6.885824089104536,-324.99642175545154,562.3287705695473,"25.0739, 26.6995, 36.4263, 46.5687, 59.3429, 68.3902, 124.9839, 137.5613, 146.4265, 161.1124, 193.6551, 204.5802, 227.2048, 267.4284, 288.0909, 329.1798, 345.1152, 357.8682, 362.2464, 423.8988, 445.8512, 480.6857, 516.6055, 526.7236, 545.6349, 594.1647, 606.0823, 642.3502, 662.5676, 675.7077, 695.0783, 715.2272, 738.1608, 772.8982, 788.3606, 840.618, 877.0894, 901.6351, 984.7066, 992.2741, 1016.7539, 1030.33, 1087.9713, 1107.0417, 1126.1751, 1145.8683, 1157.4053, 1162.4834, 1221.45, 1258.9878, 1277.1162, 1281.2981, 1287.4952, 1300.3043, 1325.8696, 1329.2599, 1343.616, 1376.4953, 1387.7818, 1411.0849, 1422.0865, 1476.1153, 1489.2231, 1493.3633, 1526.1743, 1614.2098, 1643.2061, 1711.5039, 1758.3751, 1761.1531, 1765.9744, 1882.0971, 1898.0781, 2623.5153, 2642.5126, 2653.5106, 2668.4435, 2673.5615, 2690.0105, 2718.9443, 2748.1513, 2751.1109, 2771.7191, 2776.0864","34.9439, 48.8111, 56.91, 69.1484, 77.4206, 91.9394, 150.2468, 153.7256, 174.915, 186.218, 199.1377, 240.1406, 263.1446, 270.25, 284.7987, 298.0524, 338.5186, 360.2385, 369.4626, 381.6824, 421.2428, 468.5872, 487.6752, 533.8346, 538.6045, 596.7361, 619.164, 636.0522, 668.7847, 700.9385, 731.9381, 752.5783, 757.1183, 774.4969, 784.247, 827.4488, 840.2929, 842.8448, 924.6883, 954.0495, 962.9306, 988.7499, 1019.5102, 1078.4372, 1091.5355, 1106.8389, 1141.1181, 1153.8141, 1162.0668, 1179.6746, 1191.7748, 1253.4681, 1297.5547, 1306.5996, 1357.5967, 1371.6156, 1385.3617, 1388.7668, 1403.2987, 1430.0684, 1452.1588, 1459.3801, 1488.9521, 1520.1556, 1525.9768, 1539.3269, 1539.972, 1549.3151, 1590.6565, 1617.7542, 1656.3318, 1665.3498, 1853.856, 3027.5721, 3069.1871, 3131.0118, 3141.1709, 3147.9494, 3161.9354, 3186.9914, 3242.0157, 3254.4634, 3271.2284, 3683.0161"
4657526,CC1=CC(=CN(C1=O)C)[N+](=O)[O-],8.446618357487923,2.7667365170983245,1.3396428067622446,1.1684783727827452,-142.72968864351014,3,6.181461478279978,-158.77291170131275,335.94965693862343,"-44.3744, 47.1601, 54.5177, 75.1904, 133.4197, 196.2006, 201.9589, 274.4352, 295.5899, 348.8811, 371.0965, 423.5441, 435.9687, 487.4243, 529.2756, 562.2427, 626.6529, 713.9315, 746.9848, 747.6254, 862.6636, 954.0679, 966.3616, 1030.7632, 1046.4768, 1071.9777, 1085.4907, 1109.8921, 1123.2175, 1239.5269, 1255.6738, 1267.8816, 1270.6836, 1276.9866, 1280.6997, 1359.1717, 1389.6052, 1410.154, 1422.3256, 1469.4229, 1488.0841, 1558.7973, 1641.2704, 1752.7633, 1779.6864, 1839.5284, 2621.3763, 2646.9621, 2658.3532, 2674.2817, 2687.5464, 2726.3142, 2747.212, 2776.2026","-83.5455, 69.9569, 94.4093, 139.0084, 153.9571, 195.711, 231.7787, 279.0824, 321.642, 360.2363, 382.7385, 446.7015, 451.4104, 518.3648, 533.4651, 561.2906, 633.9269, 746.8415, 754.0678, 767.3052, 829.8214, 933.6177, 942.8175, 963.2632, 985.3821, 1046.1618, 1080.1657, 1081.0958, 1149.5714, 1162.8693, 1213.3851, 1273.253, 1337.4552, 1388.0543, 1414.9942, 1442.2044, 1445.5359, 1484.8693, 1499.1642, 1515.36, 1525.2391, 1537.0101, 1603.511, 1646.2415, 1689.1611, 1763.6414, 3055.4088, 3076.3923, 3109.4717, 3142.2694, 3143.5857, 3206.1451, 3236.004, 3255.7644"
13842204,C1=C(C=C(C(=C1N=O)N)[N+](=O)[O-])[N+](=O)[O-],10.500515297906604,3.654452237041123,1.847541183497284,2.019664822132596,-67.88617901509977,4,5.092482597370671,91.84400433541471,874.4841348431228,"34.7951, 42.6759, 68.9097, 115.806, 143.3926, 164.9851, 183.7316, 210.1638, 324.8223, 341.1828, 374.841, 395.4574, 446.9515, 470.4947, 487.2049, 506.9956, 557.9769, 597.8203, 600.0508, 691.8512, 704.0284, 714.0998, 726.8086, 734.3301, 800.2761, 805.9816, 907.7945, 985.6382, 994.9758, 1051.0181, 1080.0327, 1269.2282, 1292.4515, 1361.0526, 1396.2574, 1461.9901, 1472.573, 1491.8366, 1522.533, 1621.2864, 1649.7531, 1688.8337, 1751.8822, 1770.7854, 1797.2226, 1845.4374, 1914.7382, 2667.506, 2674.6038, 2693.1482, 2741.3827","54.1559, 59.1254, 83.5435, 126.5822, 157.9028, 185.6742, 202.3425, 233.3591, 333.8775, 336.3537, 349.1885, 357.007, 389.5015, 441.1198, 478.9814, 508.3251, 539.4542, 550.8882, 603.8721, 701.7768, 703.8463, 728.8725, 729.2841, 747.1798, 776.7176, 826.134, 844.9379, 933.7872, 961.6014, 983.2445, 996.3293, 1073.5932, 1093.375, 1200.0666, 1249.5978, 1340.16, 1368.9846, 1390.1164, 1416.1539, 1443.0327, 1513.7833, 1566.821, 1595.4287, 1633.6197, 1645.6587, 1661.3758, 1688.446, 3249.9593, 3270.4366, 3548.439, 3677.7655"
5902469,CC(=CC1=CC=CC=C1[N+](=O)[O-])[N+](=O)[O-],10.838369905956114,4.3166411005600205,2.599275173466092,2.0341457825705653,-138.3479202320479,4,6.372166493621608,73.4115081700895,696.4375620682032,"19.4813, 37.629, 52.0154, 61.1144, 74.7732, 125.9263, 133.821, 211.3309, 239.3265, 261.3625, 325.9313, 351.7911, 395.8408, 419.5275, 435.3726, 475.711, 534.7165, 549.2529, 592.7092, 626.2469, 666.1878, 693.0754, 702.7355, 776.3659, 831.3276, 842.0286, 891.6065, 941.736, 950.1784, 961.4764, 1006.3117, 1047.2127, 1058.942, 1066.5223, 1177.2407, 1196.3647, 1207.5977, 1225.0469, 1257.7998, 1268.3136, 1272.5763, 1327.9473, 1354.8467, 1366.5277, 1389.6351, 1402.7209, 1474.2359, 1478.1683, 1524.6247, 1575.4875, 1686.7031, 1705.8418, 1766.0403, 1768.8622, 1864.8173, 2649.123, 2669.1582, 2702.1896, 2725.0883, 2742.9235, 2750.9302, 2761.0636, 2772.8439","29.684, 50.3544, 70.0795, 83.1441, 89.2557, 157.5607, 198.1083, 228.9444, 258.1839, 285.404, 344.8524, 365.1593, 406.769, 434.1324, 462.2768, 516.8494, 544.6488, 564.7171, 611.9726, 685.655, 691.1591, 722.1769, 733.9252, 770.5328, 805.7479, 842.2052, 863.1711, 888.9742, 906.5298, 938.2284, 983.4865, 1004.1185, 1008.0101, 1073.3741, 1081.8734, 1100.1555, 1133.3115, 1176.0409, 1197.4802, 1240.2899, 1310.1573, 1354.802, 1379.0408, 1382.1796, 1392.5787, 1452.0914, 1484.4878, 1503.7787, 1508.5364, 1523.1453, 1614.3087, 1632.3407, 1634.0216, 1670.3195, 1728.3893, 3069.4193, 3127.3783, 3163.0751, 3201.8843, 3216.4554, 3224.1022, 3230.8207, 3255.0126"
68131,CC1=C(C=C(C=C1O)[N+](=O)[O-])[N+](=O)[O-],9.90460236886633,3.2857524238519376,1.6044979462832727,1.6272035620396093,-96.90463382817616,4,5.616787180006822,-150.25736639545326,513.0284556316764,"-33.5766, 20.0285, 77.9839, 125.1923, 168.2912, 184.6174, 256.0119, 294.141, 304.717, 324.2692, 351.9995, 358.4357, 378.0796, 414.6485, 475.3774, 477.6757, 511.3812, 544.3387, 644.9021, 664.0924, 684.0721, 723.0994, 762.8547, 767.6382, 858.8117, 957.3058, 978.8493, 1019.9751, 1048.6154, 1057.7542, 1132.9986, 1209.2797, 1250.8528, 1276.694, 1282.5431, 1293.4951, 1350.2005, 1384.9832, 1406.5285, 1459.2102, 1470.3616, 1480.8844, 1536.2308, 1586.8023, 1688.0368, 1708.9971, 1769.822, 1775.6218, 2642.2765, 2651.6972, 2686.8405, 2730.8744, 2764.3686, 2780.2022","-45.5185, 55.4332, 86.8927, 134.6587, 167.7443, 208.2683, 225.5968, 265.9364, 320.4403, 350.3897, 364.036, 375.1518, 377.243, 420.8286, 479.3342, 506.9977, 566.8046, 567.7175, 649.947, 699.0316, 707.5242, 745.6492, 775.7876, 790.3038, 823.4154, 894.0513, 934.2194, 937.9797, 983.2957, 1061.302, 1067.0581, 1117.3627, 1176.0147, 1213.3484, 1272.406, 1308.9987, 1384.1121, 1394.56, 1401.6702, 1436.9167, 1463.2457, 1511.523, 1517.0227, 1521.2865, 1625.2297, 1632.9055, 1667.9164, 1678.1311, 3085.3494, 3139.5271, 3189.1647, 3228.0583, 3289.5999, 3754.5279"
