CID,SMILES,Hf /kJmol-1,Hf_spread /kJmol-1,density / gcm-3,det_velocity / kms-1,det_pressure / Gpa
C7771,C1C(N)C(C(=O)O)CC(c2ncc[nH]2)C1OC1CNCN1,,,,,
C7772,CC1C(N2CCCN2CCC)CCCC1,,,,,
C7773,N1NC(c2ccc3c(c2)cccc3)CCC1,,,,,
C7774,C(=C)C1(Nc2cc(O)ccc2)NCCN1O,,,,,
C7775,C(CC)C1C(c2ncn[nH]2)NCN1,,,,,
C7776,Cc1nncnn1,,,,,
C7777,C(=CC1N(C(=O)N)C(c2ccncc2)CNC1)C(=O)C,,,,,
C7778,N1NNNCC1(N(C(=N)N)N=NOC)C(=O)O,,,,,
C7779,C1CCCC(c2ncc[nH]2)C1,,,,,
C7780,C=Cn1cnnn1,,,,,
C7781,N1CNC(C(CC2CNNC2)(C2CNNN2)n2cncn2)NN1,,,,,
C7782,C(C(C)C1CCCC(n2ccnc2)C1C)N=NO,,,,,
C7783,C1CCCCC1C1NNN(C=CC)CN1,,,,,
C7784,N1CN(OC(=O)NCC#CC)N(C(=O)O)CN1,,,,,
C7785,C1CCCCC1(O)N,,,,,
C7786,N1C(C2NCNCN2)CC(c2nncnc2)CC1N[N+](=O)[O-],,,,,
C7787,C(C#CC)c1cccc2c1cccc2,,,,,
C7788,CC#CCC#C,,,,,
C7789,N1NCCCC1C1CCC(ONC(=N)N)CC1,,,,,
C7790,CC1(CC(=C)C=CC)CC(c2nncnc2)CCC1,,,,,
C7791,CC#CC1CNC(O)N1C(=O)C,,,,,
C7792,N1CCNCN1N=N,,,,,
C7793,N1N(C2CNNN2)NNCC1c1ccn[nH]1,,,,,
C7794,C1NC(C2(N3CCNN3)CCC3C(n4ccnn4)CCCC3C2)N(N=[N+]=[N-])N1,,,,,
C7795,C1(C2(C3NC(c4ncncn4)NCN3)CNNN2)NNNN1,,,,,
C7796,N1CCNCN1C1NC(C2C(C(=O)O)C(C3NNCNC3)C(C)CC2)CCC1,,,,,
C7797,C1N(OC(=O)N)NN(C2NC(c3nccnc3)C(C3CCNN3)NC2)N1,,,,,
C7798,C(C)C1C(c2ncncn2)NN(C(=O)O)N1,,,,,
C7799,C1CN(CCC)CN1C1NN(C2CNCN2)NNC1,,,,,
C7800,C1NNN(O)N1N1CC(c2ccn[nH]2)CN1,,,,,
C7801,C1(C2CNNC(c3c[nH]nc3)N2)CC(CC)C(N=N)CC1,,,,,
C7802,C1(C#C)CNCC(c2ncccc2)N1,,,,,
C7803,N1(C(=O)C)NCCCC1,,,,,
C7804,C(C#CC1NNCCC1)C(=O)ONNc1nccnc1,,,,,
C7805,C(C=C)(NN)c1cc[nH]n1,,,,,
C7806,N1CN(C(=O)Oc2nc[nH]n2)C(NN)NC1,,,,,
C7807,N1CN(C2CCC(C)C(C(C3(C4NNNNC4)CCCCC3)NC(=N)N)C2)CNN1,,,,,
C7808,N1NCCCC1c1cnncc1,,,,,
C7809,N1(C2NCC(C3CCNN3)NC2)NCCCC1c1cnn[nH]1,,,,,
C7810,C1N(c2cnnnc2)NN(C2CCNCC2)N1N[N+](=O)[O-],,,,,
C7811,CC(C)C1(NN)NCC(N)N1,,,,,
C7812,C1NC(C2CNC(c3ncc[nH]3)N2)NN1,,,,,
C7813,N1NNN(C2NCCN(c3ccc4c(c3)cccc4)C2)CC1,,,,,
C7814,N1CC(NC(=N)N)N(O)C(CC#C)N1,,,,,
C7815,C1C(C(=O)C)CCCC1C,,,,,
C7816,N1CNC(C2NNNCC2)(C=O)N(C2CNCCC2)C1,,,,,
C7817,N1CNCNN1N1C(c2cnc[nH]2)NN(N=[N+]=[N-])N1,,,,,
C7818,C1CNN(C)N1,,,,,
C7819,N1NC(NN)CCC1C=O,,,,,
C7820,CC(CC1NNCCC1)C1CNN(N)NC1,,,,,
C7821,C1(C2CCC3(CC=C)CCC(C(=O)O)CC3C2)CNNC1,,,,,
C7822,N1CCNCN1c1c[nH]nc1,,,,,
C7823,C1N(O)NN(OC(=O)NNC(=N)N)N1,,,,,
C7824,C1N(C=CC)CNN1,,,,,
C7825,N1(c2nccnn2)N(O[N+](=O)[O-])CC(N2CNCN2)CC1,,,,,
C7826,C1(c2ncccc2)CNCN1,,,,,
C7827,C(C=CC(=O)O)(C1NNNCN1)N=[N+]=[N-],,,,,
C7828,C1C(C=N)CC2CCC(c3nnccc3)CC2C1,,,,,
C7829,C1(C=O)C(c2ncccc2)NNC1,,,,,
C7830,C(CCN=N)C(=O)[N+](=O)[O-],,,,,
C7831,CC=CC1NC(C2C(n3cccn3)C(O)CCC2)CNN1,,,,,
C7832,C1CCCC(c2cnccc2)C1O,,,,,
C7833,N1CN(C2CC(C3CNNC3)C(O)(c3ccc4ccccc4c3)CC2)CNN1,,,,,
C7834,N1(c2cccc3c2cccc3)CNNCN1,,,,,
C7835,C1CCCC(N2CNNN2c2nncnn2)(O)C1OC1CNCCC1,,,,,
C7836,CNN(CC)NC(=N)N,,,,,
C7837,C#Cc1nccnn1,,,,,
C7838,N1NN(C2N(C3CNNC3)C(N=[N+]=[N-])CNC2)N(C(=O)N)CC1,,,,,
C7839,N1C(N)CNCN1C1N(C(=O)O)NNNC1,,,,,
C7840,N1NNNC(N2CCC(C3CCCCC3(C)C3NNNNC3)(CC)N2)C1,,,,,
C7841,C(C#CC(=O)O)C1(C(=O)O)C(c2c[nH]cn2)CNN1,,,,,
C7842,C(=C)C,,,,,
C7843,N1CN(n2cnnn2)NCN1C1CCNN1,,,,,
C7844,N1NNCCC1C1C(O)CCCC1CC,,,,,
C7845,C1(O)CCC(C2CNN(C(=O)N)CC2)C(C2CCCCC2O)C1,,,,,
C7846,C1NCN(c2nnncc2)N1,,,,,
C7847,C(C=CN=[N+]=[N-])c1c[nH]nn1,,,,,
C7848,N1CNCN(CC=C)C1,,,,,
C7849,CC=CCC1(c2cccc(C)c2)CC(C2NNCNC2)CCC1,,,,,
C7850,CC1CCCC(C)(C2CCCCC2)C1,,,,,
C7851,N1C(C2NNCCC2c2cc[nH]n2)NC(N=[N+]=[N-])NN1OO,,,,,
C7852,N1CNNCN1NN,,,,,
C7853,N1C(c2ccncc2)NCN(C(=O)[N+](=O)[O-])N1,,,,,
C7854,C1CCC2CCC(C3N(C4NNNCC4)NCNC3)CC2(NC(=N)N)C1,,,,,
C7855,C1NN(C2NCCCC2)N(C2(NN=O)NNNN2)N1,,,,,
C7856,C1CC(C=O)CC(CC=C)C1,,,,,
C7857,C1CNCC(C2NCC(C(=O)[N+](=O)[O-])N2C=CC)N1C1NCNCN1,,,,,
C7858,N1(N)CNCC(N=O)C1,,,,,
C7859,N1CC(N2C(CC#C)CCN2)CCC1,,,,,
C7860,C1CNN(C2CCNN2c2cnncn2)C1N1CNNN1,,,,,
C7861,C1NNNN1C1NNN(N2CC(n3cccn3)NN2)CN1,,,,,
C7862,CC1C(NC(=N)N)(c2ccc(O)cc2)CCC(OC2NCCCC2)C1,,,,,
C7863,N1CC(C(=O)C)C(c2nnncc2)CC1N1CNNN1,,,,,
C7864,N1CCN(CCC)CN1c1ncc[nH]1,,,,,
C7865,N1C(O)CNCN1,,,,,
C7866,C1NNN(C#CC)N1N1CNNN1,,,,,
C7867,C1NCN(c2ccncc2)N1,,,,,
C7868,C1(C#CCc2cc[nH]n2)NNNN1,,,,,
C7869,C1(OO)CN(N2C(c3ncc[nH]3)CNN2C2CNNCC2)CCN1,,,,,
C7870,C(#C)CC1C(C2CCCC3C2C(C(=O)[N+](=O)[O-])CCC3)(O[N+](=O)[O-])CCCC1,,,,,
C7871,C1C(CC=C)NCN1,,,,,
C7872,CC(Cc1nnnnc1)C(=O)O,,,,,
C7873,N1NNC(c2nc[nH]n2)C(C2N(N)NN(C(=O)[N+](=O)[O-])N2)C1,,,,,
C7874,N1NNCC(Cc2ccccc2)C1,,,,,
C7875,N1CNCNN1c1ncncn1,,,,,
C7876,N1CCNCN1c1ccccc1C,,,,,
C7877,N1(C2(C3NCCN(c4nncnc4)C3)CCC3C(C2)CCCC3)CCNCN1,,,,,
C7878,C1(NC(=N)N)(C2NCNCN2)C(c2cnnnc2)NN(N)N1,,,,,
C7879,C(C1(C2CCCCC2C)CNCN1)C1CNCN1NC(=N)N,,,,,
C7880,N1C(C2C(n3cccn3)CC(O)CC2)CNCN1,,,,,
C7881,N1CCNC(C2CNNNC2)N1c1c[nH]nc1,,,,,
C7882,C(C#CC1CNNN1)C1CCCC(C)(c2ncc[nH]2)C1,,,,,
C7883,C1(C(=O)CCC)CNNC1,,,,,
C7884,N1NNC(c2c[nH]cn2)CC1,,,,,
C7885,N1(c2ccc3ccccc3c2)CCCCC1,,,,,
C7886,C1N(C(=O)N)NNN1N=O,,,,,
C7887,N1C(C2CCC(N=N)C3C2CC(C2CCC(OC)CC2)CC3)NCCC1,,,,,
C7888,C1(C(=O)O)NC(C2CCC3C(C2)CCCC3c2ncc[nH]2)NN1,,,,,
C7889,N1(C(=O)O)CCN(N)C(N2CCNC2)N1c1nnn[nH]1,,,,,
C7890,N1N(C2NNNCN2)NCCC1Oc1cnnnc1,,,,,
C7891,CC1C(C#C)CN(c2c[nH]nc2)N1,,,,,
C7892,N1(c2nnccc2)CC(C2CCNCC2)CCC1,,,,,
C7893,N1CC(N=NO)(c2c[nH]nn2)N(C2CCNN2)CN1,,,,,
C7894,CC(=C(OO)CC(=C)c1ccncc1)C(=O)N,,,,,
C7895,N1(c2cnn[nH]2)CNCCC1,,,,,
C7896,C1(N[N+](=O)[O-])CNNC1,,,,,
C7897,C(C)C1N(C)CCCC1,,,,,
C7898,N1(C2CNCN2)CNCCC1C#N,,,,,
C7899,N1C(N([N+](=O)[O-])c2c[nH]cn2)NCNC1,,,,,
C7900,C(=C)C1CCC(NNC=CC)CC1C,,,,,
C7901,C1CNC(C2C(N=NCc3ccccc3)NNN2)(N=[N+]=[N-])N1,,,,,
C7902,N1CN(N2C(C=CC)NNN2)CNC1C1CCCCC1C,,,,,
C7903,C1CNC(C2(C#CC)NCCCC2)N1[N+](=O)[O-],,,,,
C7904,C1C(C2C(c3ncncn3)CC3CCCCC3C2N2CCNC2)N([N+](=O)[O-])CN1,,,,,
C7905,CC#CC1C(c2cc[nH]n2)CCCC1CO[N+](=O)[O-],,,,,
C7906,N1(C2NC(C3NNN(c4cc(O)ccc4)N3)NCN2)NNCCC1,,,,,
C7907,C(#C)c1ccccc1C,,,,,
C7908,C1CCCC(N2CCNC2)C1c1c[nH]nn1,,,,,
C7909,C(=C)C1(OC(=O)N)NNNN1,,,,,
C7910,N1CNCNN1c1nccnn1,,,,,
C7911,C1NC(C2NN(C(=O)C)NN2)N(O[N+](=O)[O-])N1,,,,,
C7912,N1NCCC(c2cnc[nH]2)C1,,,,,
C7913,C1CNN(C(=O)C2N(O)NC(N=[N+]=[N-])NC2)C1,,,,,
C7914,C(#CC1C(N=O)CC2C(C1)CCCC2)O[N+](=O)[O-],,,,,
C7915,N1N(OC(=O)N)CC(C)CC1,,,,,
C7916,CC(C)(C=O)C1NC(CC)CNN1,,,,,
C7917,CC#CCC#Cc1ccc2c(c1)cccc2,,,,,
C7918,N1C(N=NO)CNCN1C1NCN(c2ncn[nH]2)CN1C1NNNCC1,,,,,
C7919,C1NC(N=O)NN1C,,,,,
C7920,C1(C2NNNN2)(c2ccc3c(c2)cccc3)CNCCN1,,,,,
C7921,C=CC=CN1CCNC1c1ccc2c(c1)cccc2,,,,,
C7922,N1(O[N+](=O)[O-])N(c2cccc3c2cccc3)NCCC1,,,,,
C7923,CC1(N)CC(OC2NNNCC2)CCC1,,,,,
C7924,C1(C2(c3ccc4ccccc4c3)CNCN2)C(N2CNNN2)NCCN1N1CNNN1,,,,,
C7925,C(=C)C(=O)C,,,,,
C7926,CC(C1CCC2CC(c3ccc4ccccc4c3)CCC2C1)C1CCNN1C1NNNCN1,,,,,
C7927,C(C)C1CN(OC(=O)N)NCN1,,,,,
C7928,C1CCC2C(C(=O)O)C(N=N)(NN)CCC2C1,,,,,
C7929,C1(C2NN(C3CCCCC3)NN2)C(CC=C)NNC1,,,,,
C7930,C(C=C)C1NCCNN1C#N,,,,,
C7931,C1(n2cccn2)C(C2NNCNC2)CCCC1O,,,,,
C7932,N1C(C2CCCC(C3C(c4cnccc4)CNCC3)C2)CC(C2NNNCN2)CC1,,,,,
C7933,N1N(C2(c3c(O)cccc3)CCNN2)CCCC1,,,,,
C7934,C1CC(C(CC)c2cnc[nH]2)CCC1O,,,,,
C7935,N1N(n2cccn2)CC(C(=O)N)CC1,,,,,
C7936,CC(=C)C#CN1CN(c2ccc3ccccc3c2)NN1,,,,,
C7937,C1CN(C2CNC(Cc3cnn[nH]3)N2)NN1C=N,,,,,
C7938,C(C(C)C1CNCN1)c1nnn[nH]1,,,,,
C7939,C1CC(c2ncn[nH]2)C(C=N)C(C)(OC(=O)N)C1O,,,,,
C7940,C(CCC1NNCNN1)CC=C,,,,,
C7941,C(#C)C(=C)c1nc[nH]n1,,,,,
C7942,C1(NN)CNCCN1,,,,,
C7943,C(C#C)C1NC(N[N+](=O)[O-])CNC1,,,,,
C7944,C1CCCC(OC(=O)N)C1O,,,,,
C7945,C1(N2CC(O[N+](=O)[O-])NN2)CNCCN1,,,,,
C7946,C1CN(O)CCN1,,,,,
C7947,C1CCCCC1(O)c1c[nH]nn1,,,,,
C7948,CC(=C)C1(C2NCNN2)CN(C2NNNN2c2ncc[nH]2)NC1,,,,,
C7949,N1N(C(=O)CC)NCCC1C#CC,,,,,
C7950,C(C(=C)C(=O)OC=O)c1ccncc1,,,,,
C7951,N1(C2NCCN2)CC(CC2CCCCC2)(n2cccn2)NCN1,,,,,
C7952,C1(C2(c3ccc4ccccc4c3)CNNN2)(C2NCNCN2)C(C2CC(O)CCC2)NCCN1,,,,,
C7953,C(CC)C1CN(C2NCNN2)NNC1n1cccn1,,,,,
C7954,CC1CC(NN)CCC1OO,,,,,
C7955,C(=C)OO,,,,,
C7956,N1N(C#CC)NCC(C2CCCCC2)C1,,,,,
C7957,C1N(N=[N+]=[N-])NN(C2CNNNC2C#CC)N1N1CCNC1,,,,,
C7958,CC=CC(=O)OCCCN,,,,,
C7959,C1(NN)CN(CC)N(C#C)N1O[N+](=O)[O-],,,,,
C7960,N1C(c2ccc(C)cc2)NCNN1,,,,,
C7961,C1C(n2ccnc2)CCCC1O,,,,,
C7962,CC1CC(OO)CCC1O,,,,,
C7963,C1(C2CNNC2)CNCCN1C1CCC2CCC(N=N)CC2C1,,,,,
C7964,N1N(N)N(C#N)CC(N2CC(N=NO)NN2)C1,,,,,
C7965,CC1CNC(C=O)(c2c[nH]nn2)N1,,,,,
C7966,C(=CC1CNNC1)c1c[nH]nc1,,,,,
C7967,C1CN(C(=O)[N+](=O)[O-])C(N=O)(C#CC)N1C1C(O)CCCC1,,,,,
C7968,C1NC([N+](=O)[O-])N(N=[N+]=[N-])N1,,,,,
C7969,N1CNCCC1C1NCC(OCc2ccccc2)NN1C1CCC2CCCCC2C1,,,,,
C7970,CN1CN(c2nnnnc2)NN1N1CNNN1,,,,,
C7971,CCCC1CNN(N2CNN(O)N2)CC1,,,,,
C7972,C(=C)(C)c1nnnnc1,,,,,
C7973,Cc1nnccc1,,,,,
C7974,N1C(CC)(c2cc(O)ccc2)NNCN1,,,,,
C7975,C1CC(C)C(C2CCNN2)C(c2nnncc2)C1,,,,,
C7976,C(C=C)c1cnnnc1,,,,,
C7977,CC#CC1CN(C2NNNNC2)NC1C1NCC(OO)NN1,,,,,
C7978,N1(C2NNN(C)N2)NCCCC1,,,,,
C7979,C1(n2cccn2)NCNN1,,,,,
C7980,C1(C2(c3cnncn3)CNNN2)CNN(C(=O)C)C1,,,,,
C7981,C(C)C1CN(C2(c3nncnc3)CCC(C)CC2)NNC1,,,,,
C7982,C1NCNN1N[N+](=O)[O-],,,,,
C7983,C1CNCC(N=N)N1,,,,,
C7984,C(CC)C1N(N[N+](=O)[O-])NCC(C2CNCN2C(=O)O)C1,,,,,
C7985,N1C(c2ccc(O)cc2)NCNC1C1C(C#CC)NNN1,,,,,
C7986,N1CN(CC=C)NCN1C1NNNNC1,,,,,
C7987,C(C#C)C1CCNCC1c1ccc2ccccc2c1,,,,,
C7988,C1C(N=[N+]=[N-])NN(C2NNNN(c3nnn[nH]3)C2)N1,,,,,
C7989,N1CCNC(C2CNN(O)CN2)N1,,,,,
C7990,N1CC(N2CC(N=[N+]=[N-])NN2)(O)CCC1,,,,,
C7991,N1CNN(c2nc[nH]n2)C(C#N)N1,,,,,
C7992,C1CCC2C(C3NCCCC3)CCC(c3cc[nH]n3)C2C1,,,,,
C7993,C1NNN(n2ccnn2)N1,,,,,
C7994,C1N(N=O)CNN1c1cnc[nH]1,,,,,
C7995,N1CNNCN1C1CC(C=O)CC(CC=CC)C1,,,,,
C7996,CC1CC(C2NCNN2c2c[nH]nc2)CCC1,,,,,
C7997,C1CN(C2NN(C=C)CNC2)NN1,,,,,
C7998,N1C(C(=C(C)N2CCCN2)CCC)N(OC(=O)N)CCC1,,,,,
C7999,C1(C#CC(N=N)C)CNCCN1,,,,,
C8000,C1NNNN1c1nnncc1,,,,,
C8001,C1CN(c2nnnnc2)CCN1,,,,,
C8002,C1CCC2CCCC(c3cnn[nH]3)C2C1,,,,,
C8003,N1CNCNC1Oc1ccc(O)cc1,,,,,
C8004,CC1(O)CCCCC1,,,,,
C8005,C1C(O)NCN1,,,,,
C8006,N1C(c2cnnnc2)N(C2NNNNC2)CC(N=[N+]=[N-])C1,,,,,
C8007,C1CN(C2CCN(c3c[nH]nn3)N2)C(C2CCNCC2)N1,,,,,
C8008,N1(N=[N+]=[N-])CNCNC1,,,,,
C8009,C1CCC2(c3c[nH]cn3)C(CC=C)CCCC2C1,,,,,
C8010,CC1([N+](=O)[O-])CCCCC1C1NC(C2(N=NO)CCCC(C)C2)CN1,,,,,
C8011,N1CC(C2N(NC(=N)N)CCNN2)N(C#CC)CN1,,,,,
C8012,N1CNC(C2CN(C3CCC4CCCCC4C3)NC2)N(c2cnn[nH]2)N1,,,,,
C8013,CC1C(c2ccc(O)cc2)C(C2N(C3CNNC3)NNCC2)CCC1,,,,,
C8014,C1(C2CC(ONC(=N)N)CCC2)CNCC(C2CNNN2)N1,,,,,
C8015,C1CNC(N=O)(CC=C)CN1,,,,,
C8016,CC1(c2ccn[nH]2)CCNN1,,,,,
C8017,N1C(c2ncccc2)NCCC1,,,,,
C8018,N1NCC(CCC)CC1,,,,,
C8019,N1(C#N)C(OC(=O)N)(C#C)C(c2cccc3c2cccc3)NCN1,,,,,
C8020,N1N(C(=O)C)NNC(n2cnnn2)C1,,,,,
C8021,C(#CC1NCCNC1)C1CNC(N=NO)(N)N1,,,,,
C8022,N1CNCC(N=O)C1,,,,,
C8023,C1C(c2cnn[nH]2)NNN1,,,,,
C8024,C(=Cc1cccc(C)c1)(C=O)CC,,,,,
C8025,C1NCNN1n1cccn1,,,,,
C8026,N1NCCCC1C(=O)NC#C,,,,,
C8027,C1(C#N)CC(C)(CC#C)C(C)CC1,,,,,
C8028,N1CC(CC)NCN1,,,,,
C8029,N1CCCCC1C,,,,,
C8030,C1(N)C(C2NN(c3nccnn3)NN2)CCCC1,,,,,
C8031,C(=C)(N1CCN(CC)N1)C1NNNCC1C1CNNC1,,,,,
C8032,C1CN(C2C(O)CCCC2C(=O)O)N(CC)C1,,,,,
C8033,C1CN(C2CCC(C)CC2)CCN1CC1(c2ncc[nH]2)CCCCC1,,,,,
C8034,N1CC(C2(C3NCNC(OC(=O)N)N3)NCNN2)CCC1,,,,,
C8035,N1CN(NNC2CNC(NN)CC2)CNC1,,,,,
C8036,C1CNNC1CC#C,,,,,
C8037,C#Cc1c(O)cccc1,,,,,
C8038,N1CNC(c2cc[nH]n2)CC1,,,,,
C8039,C(CCC1NCNN1)C1NC(n2ccnn2)CNN1,,,,,
C8040,C1N(O)CN(C2N(C3CC(c4nnncn4)NN3)CNN2)N1,,,,,
C8041,C1C(C(=O)[N+](=O)[O-])NCN1,,,,,
C8042,CC=CC1CNN(N=NOc2nnccc2)N1,,,,,
C8043,N1(CC#C)CCNC(C2NC(N[N+](=O)[O-])CN2)N1,,,,,
C8044,C(CCc1ccn[nH]1)C=N,,,,,
C8045,N1NN(C)NCC1,,,,,
C8046,C(C#C)c1ccccc1C,,,,,
C8047,C#CC1CN(n2ccnn2)NC1C1NNCCC1,,,,,
C8048,N1CN(C2CCCC3C2(C2CC(O)CCC2)C(C#N)CCC3)NCN1,,,,,
C8049,C(CC)C1NN(N[N+](=O)[O-])C(CC=C)N(C(=O)C)N1,,,,,
C8050,N1C(NN)NC(C2NCNC(N=N)N2)N(c2nnccc2)C1,,,,,
C8051,N1C(C2NNCNN2)N(c2nnccc2)NCN1,,,,,
C8052,C1CCCC(C2NCN([N+](=O)[O-])N2)C1O,,,,,
C8053,C1CNNN1C1CN(C=CC)NN1,,,,,
C8054,CC(=O)N(C1CNCN1)c1ccn[nH]1,,,,,
C8055,C1CCCCC1C1CCC(O)CC1c1c[nH]nn1,,,,,
C8056,C1CNC(C=C)CN1,,,,,
C8057,C1(C(=O)C)CNN(N2CCCN2)N1,,,,,
C8058,C1(N2CCNC2)CCC2CC(N3CCNN3)CCC2(C2C(c3c[nH]cn3)CNCC2)C1,,,,,
C8059,C1CC(C2N(C=C)NNNC2)CC(N2CC(C(=O)O)CN2)C1,,,,,
C8060,C#CC1CCNN1C(=O)[N+](=O)[O-],,,,,
C8061,CC(N1C(Cc2ccccc2)CNN1)N=[N+]=[N-],,,,,
C8062,N1CCC(CC=CC2CC(n3ccnc3)C3C(C2)CCCC3)CC1,,,,,
C8063,C1N(C2NNCNC2)NN(C2(C3NNC(n4ccnn4)NC3)CCNN2)N1,,,,,
C8064,C1C(N[N+](=O)[O-])C(C2CNNCC2)CC(C2NCC(NC(=N)N)NC2)C1,,,,,
C8065,N1N(C2NNCNC2)NC(C2CNNN2)(c2ccc(O)cc2)CC1,,,,,
C8066,N1CNC(c2c[nH]cn2)CC1,,,,,
C8067,C1NC(C(=O)C)(c2ncn[nH]2)NN1C1NCCNC1,,,,,
C8068,C1CN(C2CCCCC2)CC(c2c(O)cccc2)N1,,,,,
C8069,C1C(c2c[nH]nc2)NNN1,,,,,
C8070,CC(CC1CCC(C)C(C2NNNN2)C1)C1NN(c2cnc[nH]2)CNC1,,,,,
C8071,C1CC(N)C(N)CC1OC1CNNC1,,,,,
C8072,C1CCCCC1OC(=O)N,,,,,
C8073,C1CNCC(C2CNCN2c2cnccc2)N1NC(=N)N,,,,,
C8074,C1CN(C(=O)C)NN1,,,,,
C8075,C1C(O)(NC2NN(C#N)CNN2)NCN1,,,,,
C8076,N1N(C2CN(OC(=O)N)CN2)N(N2CCNN2)NCC1,,,,,
C8077,C1(C2C(c3cc(O)ccc3)CCCC2O)CNCN1,,,,,
C8078,C1(C2NCCNN2C2NNCCC2c2ccn[nH]2)C(C2NNCNC2)CCCC1,,,,,
C8079,C1CCC2CC(OO)CCC2(CCC=N)C1,,,,,
C8080,C1(c2nc[nH]n2)CCCCC1,,,,,
C8081,CC1CCCC(c2cnccc2)C1,,,,,
C8082,C(#C)N1CCNN1c1nncnc1,,,,,
C8083,CC1C(C(=O)N)CCCC1,,,,,
C8084,C1CCC(c2cc(O)ccc2)CC1O,,,,,
C8085,C(C)C1CC(C2NNCCC2)NCC1C1(c2nnncn2)NNNN1,,,,,
C8086,N1NNCCC1CC=C,,,,,
C8087,CC(C)c1cnc[nH]1,,,,,
C8088,C(C(C)C(=O)O)c1ccc(C)cc1,,,,,
C8089,N1C(C(=O)C)NCNN1,,,,,
C8090,N1NCC(C)CC1,,,,,
C8091,C(#CNC(=N)N)C(=O)N,,,,,
C8092,C1C(c2nncnc2)NNC1,,,,,
C8093,C1(c2cnccc2)CCCCC1,,,,,
C8094,C1(N[N+](=O)[O-])CCC(c2cc(O)ccc2)CC1O,,,,,
C8095,Cc1nncnn1,,,,,
C8096,N1(c2nccnn2)CCNCN1,,,,,
C8097,C1C(n2cncn2)CCCC1,,,,,
C8098,C1N(C2NCC(c3ncn[nH]3)N2)CNN1C#N,,,,,
C8099,C1CNN(c2c(O)cccc2)N1,,,,,
C8100,C1CCC([N+](=O)[O-])C(C(=O)C)C1ON,,,,,
C8101,N1C(C2NCC(CC=C)CC2)NCCC1,,,,,
C8102,C1C(c2cnccc2)NCCN1,,,,,
C8103,N1CCCCC1(C1NNCCC1N=O)C(=O)C,,,,,
C8104,C1CCCC(C#CN2CCCN2C2CNNC2)C1c1nnncn1,,,,,
C8105,C1N(C2CNNC(C3CNNCN3C3NCCN(c4nc[nH]n4)C3)C2)NNN1,,,,,
C8106,C1CN(C#CC)C(C=NC=O)CN1,,,,,
C8107,C1(c2cnn[nH]2)NCNN1,,,,,
C8108,N1(C2NCCN2)C(O[N+](=O)[O-])CN(N=O)CN1C1CCC2C(C1)CCCC2,,,,,
C8109,N1C(c2cnncc2)NCCC1,,,,,
C8110,CC(C)c1ccc(O)cc1,,,,,
C8111,C1CCCC(C=N)C1(N1CCNN1)C1C(O)NCCC1,,,,,
C8112,C(C(C)N1CC(c2ccncc2)NC1)CC,,,,,
C8113,N1NN(C#CC)N(OC(=O)N)CC1,,,,,
C8114,CN1CCCN1C1NN(C(=O)N)CCC1c1ncncn1,,,,,
C8115,C1CC(N2CCN(C3NNN(N=N)N3)N2)CCC1(O)c1ncc[nH]1,,,,,
C8116,N1CN(OC(=O)Nc2cccc(C)c2)CN(CC)N1,,,,,
C8117,C1(c2nnncn2)CCCCC1,,,,,
C8118,C(C)c1cnccc1,,,,,
C8119,N1C(C(=O)O)NC(N=NOC=O)(O)NC1,,,,,
C8120,C1CNNC1C(=O)[N+](=O)[O-],,,,,
C8121,N1CN(C(=O)[N+](=O)[O-])C(N)CC1c1nccnc1,,,,,
C8122,C1CC(c2nnnnc2)CCC1,,,,,
C8123,C1C(C2C(O)CCCC2)C(C(=O)C)C2CCCCC2C1c1nc[nH]n1,,,,,
C8124,N1C([N+](=O)[O-])NCCC1,,,,,
C8125,C1NN(c2c[nH]nc2)NN1,,,,,
C8126,N1C(N)CNC(C2NNN(c3ccc(O)cc3)CC2)N1,,,,,
C8127,N1CNC(c2cnncc2)NN1,,,,,
C8128,C1C(C2NNNCC2)NCC(C2CC(C#N)NC(c3cccc4c3cccc4)C2)N1,,,,,
C8129,C1(C2NC(c3ncc[nH]3)CNC2)CNCN1,,,,,
C8130,N1N(c2nncnc2)CCCC1,,,,,
C8131,N1NNCC(CC#C)C1,,,,,
C8132,CC(=CC1CCC(C)CC1N)C1C(C#CC)NCCC1,,,,,
C8133,C1C(C2(N=[N+]=[N-])CNNC2)NCCN1,,,,,
C8134,N1NNN(NC2CCC(CC#CCc3cccc4c3cccc4)CC2)CC1,,,,,
C8135,N1CNC(C2(CC3(C4NCCCC4)CCCC(C=O)C3)C(O)CCCC2)NN1,,,,,
C8136,CC1C(N=NCC2CCC(C(=O)C)CC2)C(C2CNNC2)CCC1,,,,,
C8137,C1C(C2CNNN2)C(C2CCCC3C2CCCC3)CC(C2CCC(O)CC2)C1N,,,,,
C8138,C1(C2CCCCC2CCC)CNCC(C#C)N1C1CCCC2C1CCCC2,,,,,
C8139,CC1CCCCC1C1CCC(O)CC1n1cccn1,,,,,
C8140,N1NNNC(C(=O)Oc2nnncc2)C1,,,,,
C8141,N1(N2CNNN2c2ccn[nH]2)C(C=C)CNCN1,,,,,
C8142,C1(c2cnccc2)CNCN1,,,,,
C8143,C1C([N+](=O)[O-])NC(c2ccc3ccccc3c2)C(C2NNCNN2)N1,,,,,
C8144,N1(c2ccc3c(c2)cccc3)NCCCC1,,,,,
C8145,C1(N=O)(N)C(C2NCCNC2)CCCC1,,,,,
